"po_id","item_id","supplier_id","quantity_ordered","unit_price","negotiated_price","currency","order_status","defective_units","compliance","payment_terms","order_date","current_stock","reorder_level","lead_time","item_name","item_category","brand","discontinued","supplier_name","country","preferred","rating","rate"
"PO-004426","ITM-00879","SPL-0012",692,"80.46","78.44","INR","Cancelled",8,True,"Net 30","2024-10-30",945,163,17,"Item_879","Electronics","Brand_43",False,"Supplier_12","Germany",True,2,"0.01"
"PO-003858","ITM-00879","SPL-0046",49,"18.06","15.21","EUR","Pending",7,True,"Net 30","2024-03-22",945,163,17,"Item_879","Electronics","Brand_43",False,"Supplier_46","USA",False,1,"1.14"
"PO-001866","ITM-00880","SPL-0045",976,"187.28","177.18","USD","Partially Delivered",2,False,"Net 30","2022-01-17",0,93,5,"Item_880","Packaging","Brand_35",False,"Supplier_45","Germany",False,5,"1.00"
"PO-004816","ITM-00880","SPL-0041",526,"178.39","158.63","EUR","Partially Delivered",2,True,"Net 45","2025-04-04",0,93,5,"Item_880","Packaging","Brand_35",False,"Supplier_41","Germany",True,2,"1.14"
"PO-001495","ITM-00880","SPL-0073",566,"214.96","203.27","CNY","Pending",4,True,"Net 60","2021-08-26",0,93,5,"Item_880","Packaging","Brand_35",False,"Supplier_73","China",True,2,"0.13"
"PO-000878","ITM-00880","SPL-0085",176,"380.97","356.67","CNY","Cancelled",5,True,"Net 45","2020-12-22",0,93,5,"Item_880","Packaging","Brand_35",False,"Supplier_85","India",True,2,"0.13"
"PO-001337","ITM-00880","SPL-0021",425,"12.09","11.92","INR","Pending",4,True,"Net 45","2021-06-23",0,93,5,"Item_880","Packaging","Brand_35",False,"Supplier_21","Germany",False,1,"0.01"
"PO-004681","ITM-00881","SPL-0030",18,"75.77","67.12","INR","Cancelled",9,False,"Net 45","2025-02-08",6,115,23,"Item_881","Electronics","Brand_50",False,"Supplier_30","India",False,3,"0.01"
"PO-004233","ITM-00881","SPL-0057",44,"420.79","364.58","MXN","Pending",5,True,"Net 45","2024-08-17",6,115,23,"Item_881","Electronics","Brand_50",False,"Supplier_57","India",True,3,"0.05"
"PO-001893","ITM-00881","SPL-0096",534,"409.14","343.62","USD","Pending",6,True,"Net 60","2022-01-29",6,115,23,"Item_881","Electronics","Brand_50",False,"Supplier_96","India",True,2,"1.00"
"PO-003128","ITM-00881","SPL-0019",619,"117.37","102.02","MXN","Partially Delivered",3,True,"Net 45","2023-06-02",6,115,23,"Item_881","Electronics","Brand_50",False,"Supplier_19","China",True,2,"0.05"
"PO-001484","ITM-00881","SPL-0070",42,"131.78","131.74","USD","Pending",7,True,"Net 45","2021-08-21",6,115,23,"Item_881","Electronics","Brand_50",False,"Supplier_70","Mexico",False,2,"1.00"
"PO-000925","ITM-00882","SPL-0023",844,"273.02","236.13","INR","Cancelled",3,True,"Net 45","2021-01-10",78,138,6,"Item_882","Office Supplies","Brand_5",False,"Supplier_23","USA",True,2,"0.01"
"PO-000750","ITM-00882","SPL-0089",779,"434.67","363.75","MXN","Delivered",8,True,"Net 60","2020-11-01",78,138,6,"Item_882","Office Supplies","Brand_5",False,"Supplier_89","China",True,1,"0.05"
"PO-000412","ITM-00882","SPL-0038",746,"257.68","207.07","INR","Delivered",1,True,"Net 30","2020-06-16",78,138,6,"Item_882","Office Supplies","Brand_5",False,"Supplier_38","India",False,4,"0.01"
"PO-002214","ITM-00882","SPL-0056",438,"372.16","303.40","USD","Cancelled",3,True,"Net 60","2022-06-03",78,138,6,"Item_882","Office Supplies","Brand_5",False,"Supplier_56","China",False,5,"1.00"
"PO-000631","ITM-00883","SPL-0018",915,"29.75","28.52","EUR","Cancelled",5,True,"Net 60","2020-09-14",0,142,22,"Item_883","Furniture","Brand_14",False,"Supplier_18","Canada",False,1,"1.14"
"PO-004520","ITM-00883","SPL-0014",19,"191.78","179.36","CNY","Partially Delivered",5,True,"Net 60","2024-12-05",0,142,22,"Item_883","Furniture","Brand_14",False,"Supplier_14","Canada",True,3,"0.13"
"PO-001895","ITM-00883","SPL-0098",624,"217.12","210.91","MXN","Cancelled",2,True,"Net 45","2022-01-29",0,142,22,"Item_883","Furniture","Brand_14",False,"Supplier_98","India",False,3,"0.05"
"PO-004970","ITM-00883","SPL-0069",435,"468.00","459.19","EUR","Cancelled",6,True,"Net 45","2025-06-07",0,142,22,"Item_883","Furniture","Brand_14",False,"Supplier_69","Mexico",False,3,"1.14"
"PO-002111","ITM-00883","SPL-0014",357,"176.53","171.88","MXN","Delivered",6,True,"Net 45","2022-04-23",0,142,22,"Item_883","Furniture","Brand_14",False,"Supplier_14","Canada",True,3,"0.05"
"PO-002855","ITM-00884","SPL-0021",314,"403.20","324.28","CNY","Cancelled",8,True,"Net 30","2023-02-14",0,59,9,"Item_884","Packaging","Brand_45",False,"Supplier_21","Germany",False,1,"0.13"
"PO-004436","ITM-00884","SPL-0028",643,"304.18","284.71","CNY","Pending",8,True,"Net 45","2024-11-02",0,59,9,"Item_884","Packaging","Brand_45",False,"Supplier_28","USA",False,4,"0.13"
"PO-000085","ITM-00884","SPL-0087",910,"226.01","215.65","EUR","Partially Delivered",1,True,"Net 30","2020-02-04",0,59,9,"Item_884","Packaging","Brand_45",False,"Supplier_87","Mexico",True,2,"1.14"
"PO-000358","ITM-00884","SPL-0081",44,"167.68","142.92","INR","Partially Delivered",3,True,"Net 45","2020-05-26",0,59,9,"Item_884","Packaging","Brand_45",False,"Supplier_81","India",False,5,"0.01"
"PO-000467","ITM-00886","SPL-0066",288,"221.25","177.33","INR","Pending",3,True,"Net 30","2020-07-08",0,190,8,"Item_886","Electronics","Brand_16",False,"Supplier_66","Canada",True,2,"0.01"
"PO-000155","ITM-00886","SPL-0095",212,"70.50","64.41","USD","Delivered",7,True,"Net 45","2020-03-04",0,190,8,"Item_886","Electronics","Brand_16",False,"Supplier_95","Canada",False,2,"1.00"
"PO-000649","ITM-00886","SPL-0081",147,"294.88","259.68","CNY","Cancelled",9,True,"Net 30","2020-09-21",0,190,8,"Item_886","Electronics","Brand_16",False,"Supplier_81","India",False,5,"0.13"
"PO-001464","ITM-00886","SPL-0046",963,"167.04","138.61","MXN","Delivered",7,False,"Net 45","2021-08-14",0,190,8,"Item_886","Electronics","Brand_16",False,"Supplier_46","USA",False,1,"0.05"
"PO-000767","ITM-00886","SPL-0081",305,"499.05","411.81","INR","Delivered",2,True,"Net 30","2020-11-08",0,190,8,"Item_886","Electronics","Brand_16",False,"Supplier_81","India",False,5,"0.01"
"PO-004260","ITM-00887","SPL-0076",548,"58.65","56.87","CNY","Partially Delivered",3,True,"Net 60","2024-08-29",919,121,4,"Item_887","Packaging","Brand_40",False,"Supplier_76","USA",False,1,"0.13"
"PO-003430","ITM-00887","SPL-0032",842,"37.83","34.87","USD","Partially Delivered",3,True,"Net 45","2023-10-01",919,121,4,"Item_887","Packaging","Brand_40",False,"Supplier_32","China",True,5,"1.00"
"PO-003064","ITM-00887","SPL-0078",501,"124.02","117.49","CNY","Pending",2,True,"Net 30","2023-05-08",919,121,4,"Item_887","Packaging","Brand_40",False,"Supplier_78","China",False,1,"0.13"
"PO-003241","ITM-00888","SPL-0044",296,"455.71","443.64","USD","Pending",5,True,"Net 45","2023-07-17",270,64,6,"Item_888","MRO","Brand_15",False,"Supplier_44","Canada",True,3,"1.00"
"PO-001331","ITM-00888","SPL-0044",246,"449.63","420.02","EUR","Delivered",5,True,"Net 60","2021-06-21",270,64,6,"Item_888","MRO","Brand_15",False,"Supplier_44","Canada",True,3,"1.14"
"PO-004266","ITM-00888","SPL-0053",702,"151.48","143.78","USD","Delivered",6,True,"Net 30","2024-08-31",270,64,6,"Item_888","MRO","Brand_15",False,"Supplier_53","Canada",True,1,"1.00"
"PO-000568","ITM-00888","SPL-0054",545,"428.67","423.22","INR","Partially Delivered",1,True,"Net 60","2020-08-18",270,64,6,"Item_888","MRO","Brand_15",False,"Supplier_54","China",False,4,"0.01"
"PO-001954","ITM-00889","SPL-0074",778,"51.84","49.05","INR","Delivered",9,True,"Net 60","2022-02-21",717,156,26,"Item_889","Electronics","Brand_7",False,"Supplier_74","Mexico",True,1,"0.01"
"PO-004689","ITM-00889","SPL-0054",946,"15.83","14.62","INR","Partially Delivered",2,True,"Net 30","2025-02-12",717,156,26,"Item_889","Electronics","Brand_7",False,"Supplier_54","China",False,4,"0.01"
"PO-003447","ITM-00889","SPL-0082",278,"78.77","70.77","INR","Delivered",8,True,"Net 30","2023-10-08",717,156,26,"Item_889","Electronics","Brand_7",False,"Supplier_82","Germany",True,2,"0.01"
"PO-001764","ITM-00890","SPL-0020",592,"135.44","131.59","EUR","Delivered",2,True,"Net 30","2021-12-11",0,72,13,"Item_890","Packaging","Brand_17",True,"Supplier_20","Germany",True,5,"1.14"
"PO-001968","ITM-00890","SPL-0024",372,"462.61","377.17","EUR","Partially Delivered",5,True,"Net 30","2022-02-27",0,72,13,"Item_890","Packaging","Brand_17",True,"Supplier_24","Germany",True,3,"1.14"
"PO-001270","ITM-00890","SPL-0035",459,"406.99","339.43","INR","Pending",6,True,"Net 45","2021-05-28",0,72,13,"Item_890","Packaging","Brand_17",True,"Supplier_35","Mexico",True,4,"0.01"
"PO-004044","ITM-00890","SPL-0018",305,"24.59","20.10","CNY","Delivered",8,True,"Net 30","2024-06-04",0,72,13,"Item_890","Packaging","Brand_17",True,"Supplier_18","Canada",False,1,"0.13"
"PO-001733","ITM-00890","SPL-0044",618,"166.19","148.10","INR","Pending",9,True,"Net 30","2021-11-29",0,72,13,"Item_890","Packaging","Brand_17",True,"Supplier_44","Canada",True,3,"0.01"
"PO-001234","ITM-00890","SPL-0045",288,"123.07","122.45","USD","Partially Delivered",0,True,"Net 60","2021-05-14",0,72,13,"Item_890","Packaging","Brand_17",True,"Supplier_45","Germany",False,5,"1.00"
"PO-000209","ITM-00890","SPL-0014",402,"63.57","54.56","EUR","Delivered",8,True,"Net 30","2020-03-26",0,72,13,"Item_890","Packaging","Brand_17",True,"Supplier_14","Canada",True,3,"1.14"
"PO-000169","ITM-00891","SPL-0074",498,"419.22","374.67","MXN","Partially Delivered",9,False,"Net 60","2020-03-10",582,117,10,"Item_891","Furniture","Brand_12",False,"Supplier_74","Mexico",True,1,"0.05"
"PO-000721","ITM-00891","SPL-0081",298,"202.39","164.82","USD","Partially Delivered",8,True,"Net 60","2020-10-19",582,117,10,"Item_891","Furniture","Brand_12",False,"Supplier_81","India",False,5,"1.00"
"PO-003921","ITM-00891","SPL-0072",117,"181.65","156.78","CNY","Pending",7,True,"Net 45","2024-04-16",582,117,10,"Item_891","Furniture","Brand_12",False,"Supplier_72","Germany",True,3,"0.13"
"PO-003076","ITM-00891","SPL-0095",791,"345.64","282.62","USD","Delivered",7,True,"Net 45","2023-05-13",582,117,10,"Item_891","Furniture","Brand_12",False,"Supplier_95","Canada",False,2,"1.00"
"PO-002706","ITM-00891","SPL-0055",824,"413.46","381.49","INR","Delivered",4,True,"Net 45","2022-12-16",582,117,10,"Item_891","Furniture","Brand_12",False,"Supplier_55","India",False,3,"0.01"
"PO-001209","ITM-00891","SPL-0041",942,"432.18","392.22","INR","Delivered",5,False,"Net 30","2021-05-04",582,117,10,"Item_891","Furniture","Brand_12",False,"Supplier_41","Germany",True,2,"0.01"
"PO-003459","ITM-00891","SPL-0089",133,"384.85","382.49","CNY","Partially Delivered",1,True,"Net 45","2023-10-12",582,117,10,"Item_891","Furniture","Brand_12",False,"Supplier_89","China",True,1,"0.13"
"PO-002581","ITM-00892","SPL-0088",57,"327.32","269.32","MXN","Delivered",7,True,"Net 60","2022-10-26",0,85,22,"Item_892","Office Supplies","Brand_28",False,"Supplier_88","Germany",True,5,"0.05"
"PO-001986","ITM-00892","SPL-0011",791,"451.59","434.78","INR","Partially Delivered",1,True,"Net 30","2022-03-06",0,85,22,"Item_892","Office Supplies","Brand_28",False,"Supplier_11","India",False,2,"0.01"
"PO-001862","ITM-00892","SPL-0013",102,"332.22","288.38","MXN","Delivered",9,False,"Net 45","2022-01-16",0,85,22,"Item_892","Office Supplies","Brand_28",False,"Supplier_13","China",False,1,"0.05"
"PO-004051","ITM-00893","SPL-0054",745,"51.30","46.30","MXN","Cancelled",6,True,"Net 45","2024-06-07",739,168,29,"Item_893","Office Supplies","Brand_35",False,"Supplier_54","China",False,4,"0.05"
"PO-002472","ITM-00893","SPL-0007",736,"288.95","274.52","INR","Delivered",2,True,"Net 60","2022-09-14",739,168,29,"Item_893","Office Supplies","Brand_35",False,"Supplier_7","Canada",True,3,"0.01"
"PO-000799","ITM-00893","SPL-0086",366,"445.29","439.51","MXN","Cancelled",0,True,"Net 60","2020-11-20",739,168,29,"Item_893","Office Supplies","Brand_35",False,"Supplier_86","Canada",True,4,"0.05"
"PO-002288","ITM-00893","SPL-0043",146,"28.15","25.39","CNY","Partially Delivered",1,True,"Net 60","2022-07-02",739,168,29,"Item_893","Office Supplies","Brand_35",False,"Supplier_43","USA",True,2,"0.13"
"PO-001256","ITM-00893","SPL-0092",306,"269.06","234.78","MXN","Delivered",5,True,"Net 30","2021-05-22",739,168,29,"Item_893","Office Supplies","Brand_35",False,"Supplier_92","China",True,5,"0.05"
"PO-000638","ITM-00893","SPL-0061",936,"207.63","204.15","USD","Cancelled",8,True,"Net 45","2020-09-16",739,168,29,"Item_893","Office Supplies","Brand_35",False,"Supplier_61","India",True,4,"1.00"
"PO-000521","ITM-00893","SPL-0067",758,"153.10","151.32","EUR","Delivered",5,True,"Net 60","2020-07-30",739,168,29,"Item_893","Office Supplies","Brand_35",False,"Supplier_67","Canada",False,4,"1.14"
"PO-002240","ITM-00894","SPL-0073",456,"311.97","262.50","INR","Partially Delivered",3,True,"Net 30","2022-06-15",412,56,13,"Item_894","Electronics","Brand_50",True,"Supplier_73","China",True,2,"0.01"
"PO-003202","ITM-00894","SPL-0071",652,"475.27","381.62","USD","Pending",8,True,"Net 45","2023-07-01",412,56,13,"Item_894","Electronics","Brand_50",True,"Supplier_71","Germany",True,5,"1.00"
"PO-003608","ITM-00894","SPL-0004",725,"167.56","166.33","EUR","Pending",3,False,"Net 45","2023-12-10",412,56,13,"Item_894","Electronics","Brand_50",True,"Supplier_4","India",True,4,"1.14"
"PO-004817","ITM-00895","SPL-0100",207,"6.64","6.15","CNY","Delivered",7,True,"Net 60","2025-04-05",140,52,29,"Item_895","Packaging","Brand_1",True,"Supplier_100","Canada",False,2,"0.13"
"PO-003965","ITM-00895","SPL-0011",587,"152.66","144.19","USD","Cancelled",6,True,"Net 45","2024-05-04",140,52,29,"Item_895","Packaging","Brand_1",True,"Supplier_11","India",False,2,"1.00"
"PO-004750","ITM-00895","SPL-0020",111,"436.19","399.06","MXN","Partially Delivered",3,True,"Net 30","2025-03-09",140,52,29,"Item_895","Packaging","Brand_1",True,"Supplier_20","Germany",True,5,"0.05"
"PO-001415","ITM-00895","SPL-0096",657,"142.85","142.56","INR","Delivered",6,True,"Net 30","2021-07-25",140,52,29,"Item_895","Packaging","Brand_1",True,"Supplier_96","India",True,2,"0.01"
"PO-002276","ITM-00895","SPL-0078",352,"62.98","53.83","CNY","Partially Delivered",4,True,"Net 60","2022-06-27",140,52,29,"Item_895","Packaging","Brand_1",True,"Supplier_78","China",False,1,"0.13"
"PO-002815","ITM-00895","SPL-0051",675,"71.19","68.10","MXN","Partially Delivered",3,True,"Net 45","2023-01-28",140,52,29,"Item_895","Packaging","Brand_1",True,"Supplier_51","Mexico",False,1,"0.05"
"PO-000584","ITM-00896","SPL-0051",976,"10.15","8.95","INR","Delivered",4,True,"Net 60","2020-08-25",566,148,13,"Item_896","MRO","Brand_36",False,"Supplier_51","Mexico",False,1,"0.01"
"PO-003162","ITM-00896","SPL-0043",745,"313.43","293.29","MXN","Pending",8,True,"Net 60","2023-06-16",566,148,13,"Item_896","MRO","Brand_36",False,"Supplier_43","USA",True,2,"0.05"
"PO-000667","ITM-00896","SPL-0083",957,"28.02","25.79","MXN","Pending",9,True,"Net 45","2020-09-28",566,148,13,"Item_896","MRO","Brand_36",False,"Supplier_83","India",False,4,"0.05"
"PO-004534","ITM-00896","SPL-0082",780,"244.47","196.22","MXN","Pending",5,True,"Net 30","2024-12-11",566,148,13,"Item_896","MRO","Brand_36",False,"Supplier_82","Germany",True,2,"0.05"
"PO-001747","ITM-00896","SPL-0098",51,"353.75","295.37","CNY","Partially Delivered",7,True,"Net 60","2021-12-04",566,148,13,"Item_896","MRO","Brand_36",False,"Supplier_98","India",False,3,"0.13"
"PO-000357","ITM-00897","SPL-0061",684,"406.28","346.65","MXN","Pending",8,False,"Net 30","2020-05-25",0,59,7,"Item_897","Furniture","Brand_13",False,"Supplier_61","India",True,4,"0.05"
"PO-002842","ITM-00897","SPL-0007",826,"383.22","338.87","EUR","Pending",0,False,"Net 30","2023-02-08",0,59,7,"Item_897","Furniture","Brand_13",False,"Supplier_7","Canada",True,3,"1.14"
"PO-000360","ITM-00897","SPL-0010",278,"292.88","264.04","INR","Partially Delivered",1,True,"Net 30","2020-05-26",0,59,7,"Item_897","Furniture","Brand_13",False,"Supplier_10","China",True,3,"0.01"
"PO-004984","ITM-00897","SPL-0004",992,"208.57","174.90","USD","Pending",4,False,"Net 45","2025-06-12",0,59,7,"Item_897","Furniture","Brand_13",False,"Supplier_4","India",True,4,"1.00"
"PO-000563","ITM-00897","SPL-0010",813,"38.74","33.51","CNY","Cancelled",0,True,"Net 60","2020-08-16",0,59,7,"Item_897","Furniture","Brand_13",False,"Supplier_10","China",True,3,"0.13"
"PO-003726","ITM-00897","SPL-0019",178,"133.23","123.60","INR","Cancelled",4,True,"Net 45","2024-01-28",0,59,7,"Item_897","Furniture","Brand_13",False,"Supplier_19","China",True,2,"0.01"
"PO-003913","ITM-00897","SPL-0004",401,"426.88","419.88","USD","Cancelled",1,True,"Net 30","2024-04-13",0,59,7,"Item_897","Furniture","Brand_13",False,"Supplier_4","India",True,4,"1.00"
"PO-000226","ITM-00897","SPL-0098",171,"402.40","374.25","INR","Cancelled",0,True,"Net 30","2020-04-02",0,59,7,"Item_897","Furniture","Brand_13",False,"Supplier_98","India",False,3,"0.01"
"PO-004929","ITM-00897","SPL-0008",878,"104.34","95.77","CNY","Delivered",3,True,"Net 30","2025-05-22",0,59,7,"Item_897","Furniture","Brand_13",False,"Supplier_8","India",True,2,"0.13"
"PO-002688","ITM-00897","SPL-0027",327,"120.82","120.79","EUR","Cancelled",5,False,"Net 60","2022-12-08",0,59,7,"Item_897","Furniture","Brand_13",False,"Supplier_27","USA",False,5,"1.14"
"PO-000196","ITM-00898","SPL-0094",95,"456.20","440.04","MXN","Partially Delivered",7,True,"Net 60","2020-03-21",0,146,8,"Item_898","Packaging","Brand_31",False,"Supplier_94","China",True,5,"0.05"
"PO-001245","ITM-00898","SPL-0065",247,"278.69","226.32","MXN","Pending",5,True,"Net 60","2021-05-18",0,146,8,"Item_898","Packaging","Brand_31",False,"Supplier_65","Mexico",True,3,"0.05"
"PO-000628","ITM-00899","SPL-0010",289,"45.89","42.97","INR","Partially Delivered",0,True,"Net 45","2020-09-13",437,128,5,"Item_899","Electronics","Brand_7",False,"Supplier_10","China",True,3,"0.01"
"PO-004906","ITM-00899","SPL-0075",218,"193.61","162.81","INR","Cancelled",7,True,"Net 45","2025-05-13",437,128,5,"Item_899","Electronics","Brand_7",False,"Supplier_75","Canada",True,3,"0.01"
"PO-001311","ITM-00899","SPL-0032",437,"24.52","22.49","EUR","Cancelled",4,True,"Net 45","2021-06-13",437,128,5,"Item_899","Electronics","Brand_7",False,"Supplier_32","China",True,5,"1.14"
"PO-000493","ITM-00899","SPL-0075",339,"21.96","18.51","CNY","Partially Delivered",6,True,"Net 60","2020-07-19",437,128,5,"Item_899","Electronics","Brand_7",False,"Supplier_75","Canada",True,3,"0.13"
"PO-000346","ITM-00899","SPL-0056",998,"60.44","58.37","USD","Partially Delivered",3,False,"Net 60","2020-05-21",437,128,5,"Item_899","Electronics","Brand_7",False,"Supplier_56","China",False,5,"1.00"
"PO-002365","ITM-00899","SPL-0044",994,"37.72","36.01","EUR","Partially Delivered",7,True,"Net 30","2022-08-03",437,128,5,"Item_899","Electronics","Brand_7",False,"Supplier_44","Canada",True,3,"1.14"
"PO-001453","ITM-00899","SPL-0064",466,"310.81","285.72","USD","Delivered",9,False,"Net 30","2021-08-10",437,128,5,"Item_899","Electronics","Brand_7",False,"Supplier_64","Mexico",False,2,"1.00"
"PO-004618","ITM-00899","SPL-0034",978,"315.12","305.47","CNY","Pending",9,True,"Net 60","2025-01-13",437,128,5,"Item_899","Electronics","Brand_7",False,"Supplier_34","USA",False,1,"0.13"
"PO-004735","ITM-00900","SPL-0031",895,"63.83","53.32","MXN","Pending",3,False,"Net 45","2025-03-03",0,144,22,"Item_900","Electronics","Brand_26",False,"Supplier_31","Germany",True,1,"0.05"
"PO-002056","ITM-00900","SPL-0082",137,"64.94","64.18","EUR","Partially Delivered",9,False,"Net 60","2022-04-01",0,144,22,"Item_900","Electronics","Brand_26",False,"Supplier_82","Germany",True,2,"1.14"
"PO-004105","ITM-00900","SPL-0057",876,"436.00","424.06","INR","Pending",3,True,"Net 60","2024-06-28",0,144,22,"Item_900","Electronics","Brand_26",False,"Supplier_57","India",True,3,"0.01"
