PO_ID,Item_ID,Supplier_ID,Quantity_Ordered,Unit_Price,Negotiated_Price,Currency,Order_Status,Defective_Units,Compliance,Payment_Terms,Order_Date
PO-004766,ITM-00999,SPL-0038,355,486.8,404.77,EUR,Delivered,7,Yes,Net 45,3/15/2025
PO-004767,ITM-00479,SPL-0050,772,436.23,370.27,USD,Delivered,1,Yes,Net 45,3/15/2025
PO-004768,ITM-00146,SPL-0050,542,239.58,192.48,INR,Pending,3,Yes,Net 30,3/16/2025
PO-004768,ITM-00146,SPL-0050,542,239.58,192.48,INR,Pending,3,Yes,Net 30,3/16/2025
PO-004769,ITM-00841,SPL-0069,293,221.55,182.91,MXN,Delivered,5,Yes,Net 60,3/16/2025
PO-004770,ITM-00494,SPL-0002,411,99.65,98.88,EUR,Partially Delivered,5,Yes,Net 30,3/17/2025
PO-004770,ITM-00494,SPL-0002,411,99.65,98.88,EUR,Partially Delivered,5,Yes,Net 30,3/17/2025
PO-004771,ITM-00044,SPL-0042,377,113.21,106.16,EUR,Delivered,5,Yes,Net 60,3/17/2025
PO-004772,ITM-00421,SPL-0049,219,64.23,51.64,CNY,Pending,7,Yes,Net 60,3/18/2025
PO-004772,ITM-00421,SPL-0049,219,64.23,51.64,CNY,Pending,7,Yes,Net 60,3/18/2025
PO-004773,ITM-00387,SPL-0083,32,303.59,271.93,INR,Partially Delivered,3,Yes,Net 60,3/18/2025
PO-004773,ITM-00387,SPL-0083,32,303.59,271.93,INR,Partially Delivered,3,Yes,Net 60,3/19/2025
PO-004774,ITM-00986,SPL-0082,193,319.68,315.28,MXN,Delivered,6,Yes,Net 45,3/19/2025
PO-004774,ITM-00986,SPL-0082,193,319.68,315.28,MXN,Delivered,6,Yes,Net 45,3/19/2025
PO-004775,ITM-00925,SPL-0002,903,60.85,57.03,USD,Delivered,2,Yes,Net 60,3/20/2025
PO-004776,ITM-00071,SPL-0019,395,9.98,8.15,MXN,Delivered,3,Yes,Net 30,3/20/2025
PO-004777,ITM-00541,SPL-0070,51,285.56,275.54,USD,Partially Delivered,0,Yes,Net 60,3/20/2025
PO-004778,ITM-00371,SPL-0010,73,409.59,329.52,USD,Delivered,0,Yes,Net 30,3/21/2025
PO-004779,ITM-00845,SPL-0010,975,76.02,66.44,EUR,Cancelled,0,Yes,Net 30,3/21/2025
PO-004780,ITM-00385,SPL-0070,125,398.35,393.55,INR,Delivered,3,Yes,Net 30,3/21/2025
PO-004781,ITM-00001,SPL-0011,59,348.46,317.95,INR,Delivered,9,Yes,Net 45,3/22/2025
PO-004782,ITM-00349,SPL-0072,132,443.59,400.29,MXN,Pending,7,Yes,Net 30,3/22/2025
PO-004783,ITM-00102,SPL-0006,761,187.5,178.03,USD,Delivered,8,Yes,Net 30,3/22/2025
PO-004784,ITM-00210,SPL-0077,650,155.59,135.49,CNY,Partially Delivered,4,Yes,Net 60,3/23/2025
PO-004785,ITM-00767,SPL-0017,740,253.91,232.8,USD,Partially Delivered,3,Yes,Net 30,3/23/2025
PO-004786,ITM-00708,SPL-0081,543,243.69,196.65,EUR,Pending,7,Yes,Net 45,3/23/2025
PO-004786,ITM-00708,SPL-0081,543,243.69,196.65,EUR,Pending,7,Yes,Net 45,3/24/2025
PO-004787,ITM-00295,SPL-0059,350,182.16,151.75,MXN,Pending,5,Yes,Net 45,3/24/2025
PO-004788,ITM-00483,SPL-0088,230,277.61,250.74,MXN,Delivered,2,Yes,Net 45,3/24/2025
PO-004789,ITM-00537,SPL-0026,996,243.18,233.56,MXN,Cancelled,9,Yes,Net 30,3/25/2025
PO-004790,ITM-00805,SPL-0010,362,250.34,241.66,CNY,Cancelled,4,Yes,Net 45,3/25/2025
PO-004791,ITM-00822,SPL-0064,835,161.68,152.89,MXN,Cancelled,7,Yes,Net 45,3/25/2025
PO-004792,ITM-00742,SPL-0055,264,156.86,127.17,USD,Cancelled,6,Yes,Net 60,3/26/2025
PO-004793,ITM-00191,SPL-0098,376,263.68,231.42,MXN,Pending,7,Yes,Net 60,3/26/2025
PO-004794,ITM-00742,SPL-0047,612,464.72,396.36,MXN,Pending,0,Yes,Net 30,3/26/2025
PO-004795,ITM-00618,SPL-0077,585,35.05,30.67,USD,Partially Delivered,7,Yes,Net 30,3/27/2025
PO-004796,ITM-00360,SPL-0074,294,29.34,27.32,INR,Cancelled,0,Yes,Net 60,3/27/2025
PO-004797,ITM-00181,SPL-0008,488,228.54,208.62,EUR,Pending,9,Yes,Net 60,3/27/2025
PO-004798,ITM-00666,SPL-0097,897,240.77,202.62,EUR,Partially Delivered,9,Yes,Net 60,3/28/2025
PO-004798,ITM-00666,SPL-0097,897,240.77,202.62,EUR,Partially Delivered,9,Yes,Net 60,3/28/2025
PO-004799,ITM-00028,SPL-0044,110,25.95,24.53,CNY,Delivered,1,Yes,Net 30,3/28/2025
PO-004800,ITM-00492,SPL-0016,173,458.39,415.79,USD,Partially Delivered,2,Yes,Net 60,3/29/2025
PO-004801,ITM-00220,SPL-0084,394,53.5,48.89,USD,Pending,4,Yes,Net 45,3/29/2025
PO-004801,ITM-00220,SPL-0084,394,53.5,48.89,USD,Pending,4,Yes,Net 45,3/29/2025
PO-004802,ITM-00281,SPL-0068,288,449.5,376.55,MXN,Partially Delivered,7,Yes,Net 60,3/30/2025
PO-004803,ITM-00152,SPL-0035,153,78.13,70.87,CNY,Delivered,8,Yes,Net 60,3/30/2025
PO-004803,ITM-00152,SPL-0035,153,78.13,70.87,CNY,Delivered,8,Yes,Net 60,3/30/2025
PO-004804,ITM-00917,SPL-0075,521,417.95,395.36,INR,Partially Delivered,3,Yes,Net 45,3/31/2025
PO-004805,ITM-00984,SPL-0037,920,107.86,91.38,MXN,Cancelled,2,Yes,Net 60,3/31/2025
PO-004806,ITM-00648,SPL-0090,459,475.24,384.99,MXN,Delivered,2,Yes,Net 60,3/31/2025
PO-004807,ITM-00754,SPL-0041,862,351.42,337.56,INR,Pending,4,No,Net 60,4/1/2025
PO-004808,ITM-00724,SPL-0089,629,85.47,74.22,MXN,Cancelled,2,Yes,Net 45,4/1/2025
PO-004809,ITM-00374,SPL-0065,819,348,318.54,USD,Delivered,9,Yes,Net 60,4/1/2025
PO-004810,ITM-00152,SPL-0078,385,302.54,289.53,CNY,Delivered,2,Yes,Net 60,4/2/2025
PO-004811,ITM-00728,SPL-0049,237,183.49,175.14,USD,Partially Delivered,1,Yes,Net 30,4/2/2025
PO-004811,ITM-00728,SPL-0049,237,183.49,175.14,USD,Partially Delivered,1,Yes,Net 30,4/2/2025
PO-004812,ITM-00596,SPL-0053,620,184.77,157.33,CNY,Partially Delivered,6,Yes,Net 30,4/3/2025
PO-004812,ITM-00596,SPL-0053,620,184.77,157.33,CNY,Partially Delivered,6,Yes,Net 30,4/3/2025
PO-004813,ITM-00678,SPL-0020,498,444.57,421.96,CNY,Partially Delivered,9,Yes,Net 60,4/3/2025
PO-004814,ITM-00800,SPL-0039,246,180.07,155.93,MXN,Partially Delivered,1,Yes,Net 30,4/4/2025
PO-004815,ITM-00311,SPL-0038,879,363.68,319.61,CNY,Delivered,6,Yes,Net 45,4/4/2025
PO-004816,ITM-00880,SPL-0041,526,178.39,158.63,EUR,Partially Delivered,2,Yes,Net 45,4/4/2025
PO-004817,ITM-00895,SPL-0100,207,6.64,6.15,CNY,Delivered,7,Yes,Net 60,4/5/2025
PO-004817,ITM-00895,SPL-0100,207,6.64,6.15,CNY,Delivered,7,Yes,Net 60,4/5/2025
PO-004818,ITM-00259,SPL-0082,628,24.46,21.66,INR,Pending,0,Yes,Net 60,4/5/2025
PO-004819,ITM-00930,SPL-0081,42,89.24,88.79,USD,Delivered,6,Yes,Net 60,4/6/2025
PO-004820,ITM-00920,SPL-0043,105,145.59,127.2,USD,Partially Delivered,2,Yes,Net 45,4/6/2025
PO-004821,ITM-00469,SPL-0099,917,211.98,191.59,CNY,Delivered,4,Yes,Net 60,4/6/2025
PO-004822,ITM-00469,SPL-0008,524,107.05,102.23,CNY,Delivered,7,No,Net 45,4/7/2025
PO-004823,ITM-00617,SPL-0084,536,408.37,360.12,EUR,Partially Delivered,5,Yes,Net 45,4/7/2025
PO-004824,ITM-00087,SPL-0061,16,39.2,37.18,INR,Partially Delivered,9,No,Net 60,4/7/2025
PO-004825,ITM-00776,SPL-0079,330,310.24,283.33,EUR,Pending,1,Yes,Net 30,4/8/2025
PO-004826,ITM-00671,SPL-0010,128,395.19,321.49,MXN,Cancelled,6,Yes,Net 60,4/8/2025
PO-004827,ITM-00327,SPL-0029,98,237.33,197.97,EUR,Delivered,4,Yes,Net 45,4/8/2025
PO-004827,ITM-00327,SPL-0029,98,237.33,197.97,EUR,Delivered,4,Yes,Net 45,4/9/2025
PO-004828,ITM-00696,SPL-0075,376,303.41,270.28,EUR,Delivered,6,No,Net 60,4/9/2025
PO-004828,ITM-00696,SPL-0075,376,303.41,270.28,EUR,Delivered,6,No,Net 60,4/9/2025
PO-004829,ITM-00557,SPL-0039,129,203.82,170.31,CNY,Pending,8,Yes,Net 60,4/10/2025
PO-004830,ITM-00872,SPL-0020,448,213.49,192.88,INR,Delivered,8,Yes,Net 30,4/10/2025
PO-004831,ITM-00320,SPL-0055,45,278.65,239.13,EUR,Pending,1,Yes,Net 45,4/10/2025
PO-004832,ITM-00096,SPL-0005,968,273.77,230.45,EUR,Cancelled,0,Yes,Net 45,4/11/2025
PO-004832,ITM-00096,SPL-0005,968,273.77,230.45,EUR,Cancelled,0,Yes,Net 45,4/11/2025
PO-004833,ITM-00952,SPL-0094,577,258.01,235.47,CNY,Cancelled,2,Yes,Net 30,4/11/2025
PO-004834,ITM-00504,SPL-0012,90,284.92,238.26,CNY,Pending,1,Yes,Net 45,4/12/2025
PO-004835,ITM-00590,SPL-0039,58,418.11,370.7,USD,Cancelled,9,Yes,Net 30,4/12/2025
PO-004836,ITM-00507,SPL-0021,238,336.9,307.76,MXN,Cancelled,3,No,Net 30,4/12/2025
PO-004837,ITM-00500,SPL-0056,993,303.68,253.62,MXN,Pending,1,Yes,Net 60,4/13/2025
PO-004838,ITM-00010,SPL-0069,991,383.07,363.12,CNY,Delivered,1,Yes,Net 45,4/13/2025
PO-004839,ITM-00467,SPL-0044,434,396.57,364.08,MXN,Delivered,6,Yes,Net 30,4/13/2025
PO-004839,ITM-00467,SPL-0044,434,396.57,364.08,MXN,Delivered,6,Yes,Net 30,4/14/2025
PO-004840,ITM-00140,SPL-0050,214,27.94,25.76,MXN,Cancelled,7,Yes,Net 30,4/14/2025
PO-004841,ITM-00541,SPL-0073,659,170.6,142.12,EUR,Partially Delivered,1,Yes,Net 45,4/14/2025
PO-004842,ITM-00875,SPL-0003,86,133.85,109.77,EUR,Delivered,3,Yes,Net 30,4/15/2025
PO-004842,ITM-00875,SPL-0003,86,133.85,109.77,EUR,Delivered,3,Yes,Net 30,4/15/2025
PO-004843,ITM-00034,SPL-0083,798,437.16,371.96,USD,Partially Delivered,2,Yes,Net 30,4/15/2025
PO-004843,ITM-00034,SPL-0083,798,437.16,371.96,USD,Partially Delivered,2,Yes,Net 30,4/16/2025
PO-004844,ITM-00495,SPL-0066,992,48.54,43.45,MXN,Delivered,3,Yes,Net 45,4/16/2025
PO-004845,ITM-00657,SPL-0084,398,390.72,373.61,INR,Partially Delivered,0,Yes,Net 60,4/16/2025
PO-004846,ITM-00108,SPL-0008,997,51.14,50.78,USD,Cancelled,8,Yes,Net 30,4/17/2025
PO-004846,ITM-00108,SPL-0008,997,51.14,50.78,USD,Cancelled,8,Yes,Net 30,4/17/2025
PO-004847,ITM-00006,SPL-0018,338,140.4,139.98,CNY,Delivered,4,Yes,Net 30,4/17/2025
PO-004847,ITM-00006,SPL-0018,338,140.4,139.98,CNY,Delivered,4,Yes,Net 30,4/18/2025
PO-004848,ITM-00164,SPL-0021,73,478.93,436.48,MXN,Pending,3,Yes,Net 30,4/18/2025
PO-004849,ITM-00745,SPL-0085,705,197.06,187.88,EUR,Cancelled,1,Yes,Net 45,4/18/2025
PO-004850,ITM-00999,SPL-0028,52,356.38,351.1,CNY,Delivered,7,Yes,Net 60,4/19/2025
PO-004850,ITM-00999,SPL-0028,52,356.38,351.1,CNY,Delivered,7,Yes,Net 60,4/19/2025
PO-004851,ITM-00336,SPL-0083,810,131.61,130.92,EUR,Cancelled,8,Yes,Net 30,4/19/2025
PO-004852,ITM-00370,SPL-0031,583,424.25,390.03,EUR,Pending,0,Yes,Net 30,4/20/2025
PO-004853,ITM-00725,SPL-0084,790,295.21,264.46,CNY,Cancelled,3,Yes,Net 45,4/20/2025
PO-004854,ITM-00667,SPL-0096,775,186.4,179.47,INR,Delivered,9,No,Net 30,4/20/2025
PO-004855,ITM-00989,SPL-0022,457,131.87,115.96,USD,Partially Delivered,1,Yes,Net 30,4/21/2025
PO-004856,ITM-00783,SPL-0056,20,454.01,366.04,USD,Delivered,1,Yes,Net 45,4/21/2025
PO-004857,ITM-00361,SPL-0066,198,71.84,62.16,EUR,Partially Delivered,9,Yes,Net 30,4/21/2025
PO-004858,ITM-00667,SPL-0094,367,165.51,162.99,USD,Partially Delivered,8,Yes,Net 45,4/22/2025
PO-004859,ITM-00832,SPL-0029,469,43.48,36.67,USD,Cancelled,0,Yes,Net 45,4/22/2025
PO-004859,ITM-00832,SPL-0029,469,43.48,36.67,USD,Cancelled,0,Yes,Net 45,4/22/2025
PO-004860,ITM-00416,SPL-0095,295,78.59,75.22,USD,Cancelled,2,Yes,Net 45,4/23/2025
PO-004861,ITM-00582,SPL-0089,510,349.68,327.57,USD,Cancelled,6,Yes,Net 30,4/23/2025
PO-004862,ITM-00661,SPL-0073,726,329.86,308.02,INR,Cancelled,8,Yes,Net 60,4/23/2025
PO-004862,ITM-00661,SPL-0073,726,329.86,308.02,INR,Cancelled,8,Yes,Net 60,4/24/2025
PO-004863,ITM-00522,SPL-0003,932,234.96,191.3,INR,Pending,5,Yes,Net 30,4/24/2025
PO-004863,ITM-00522,SPL-0003,932,234.96,191.3,INR,Pending,5,Yes,Net 30,4/24/2025
PO-004864,ITM-00808,SPL-0010,801,213.25,178.03,INR,Cancelled,9,Yes,Net 45,4/25/2025
PO-004864,ITM-00808,SPL-0010,801,213.25,178.03,INR,Cancelled,9,Yes,Net 45,4/25/2025
PO-004865,ITM-00330,SPL-0055,999,64.18,53.97,USD,Pending,1,Yes,Net 60,4/25/2025
PO-004866,ITM-00556,SPL-0012,708,71.72,67.88,MXN,Cancelled,0,Yes,Net 60,4/26/2025
PO-004867,ITM-00089,SPL-0047,791,372.49,341.46,USD,Delivered,2,Yes,Net 30,4/26/2025
PO-004867,ITM-00089,SPL-0047,791,372.49,341.46,USD,Delivered,2,Yes,Net 30,4/26/2025
PO-004868,ITM-00711,SPL-0069,333,177.58,150.29,EUR,Cancelled,2,Yes,Net 30,4/27/2025
PO-004869,ITM-00163,SPL-0004,764,383.18,370.09,USD,Pending,4,Yes,Net 45,4/27/2025
PO-004870,ITM-00054,SPL-0052,493,206.9,202.59,EUR,Partially Delivered,8,No,Net 45,4/27/2025
PO-004871,ITM-00204,SPL-0067,224,430.69,365.87,USD,Delivered,2,Yes,Net 60,4/28/2025
PO-004871,ITM-00204,SPL-0067,224,430.69,365.87,USD,Delivered,2,Yes,Net 60,4/28/2025
PO-004872,ITM-00415,SPL-0055,921,448.3,387.89,INR,Cancelled,1,Yes,Net 45,4/28/2025
PO-004873,ITM-00665,SPL-0060,462,276.9,228.85,CNY,Cancelled,2,Yes,Net 60,4/29/2025
PO-004874,ITM-00245,SPL-0067,647,470.99,469.76,MXN,Partially Delivered,3,Yes,Net 60,4/29/2025
PO-004875,ITM-00601,SPL-0095,208,396.29,322.47,EUR,Cancelled,1,Yes,Net 45,4/29/2025
PO-004876,ITM-00684,SPL-0085,492,428.23,425.61,INR,Cancelled,4,Yes,Net 60,4/30/2025
PO-004877,ITM-00125,SPL-0058,77,12.8,12.4,USD,Cancelled,0,Yes,Net 60,4/30/2025
PO-004878,ITM-00313,SPL-0034,223,168.43,135.99,CNY,Partially Delivered,4,Yes,Net 45,4/30/2025
PO-004878,ITM-00313,SPL-0034,223,168.43,135.99,CNY,Partially Delivered,4,Yes,Net 45,5/1/2025
PO-004879,ITM-00906,SPL-0075,539,193.56,171.68,USD,Cancelled,7,Yes,Net 60,5/1/2025
PO-004879,ITM-00906,SPL-0075,539,193.56,171.68,USD,Cancelled,7,Yes,Net 60,5/1/2025
PO-004880,ITM-00999,SPL-0030,986,263.55,234.24,MXN,Cancelled,1,Yes,Net 60,5/2/2025
PO-004881,ITM-00866,SPL-0015,105,82.21,75.68,INR,Partially Delivered,0,Yes,Net 45,5/2/2025
PO-004881,ITM-00866,SPL-0015,105,82.21,75.68,INR,Partially Delivered,0,Yes,Net 45,5/2/2025
PO-004882,ITM-00363,SPL-0020,524,458.91,446.04,INR,Pending,6,Yes,Net 30,5/3/2025
PO-004883,ITM-00374,SPL-0088,294,492.78,437.97,USD,Cancelled,0,Yes,Net 60,5/3/2025
PO-004884,ITM-00394,SPL-0059,736,489.51,451.77,EUR,Pending,2,Yes,Net 30,5/3/2025
PO-004885,ITM-00243,SPL-0011,537,292.83,275.78,EUR,Pending,9,Yes,Net 45,5/4/2025
PO-004886,ITM-00905,SPL-0046,820,111.83,102.39,CNY,Cancelled,2,Yes,Net 30,5/4/2025
PO-004886,ITM-00905,SPL-0046,820,111.83,102.39,CNY,Cancelled,2,Yes,Net 30,5/4/2025
PO-004887,ITM-00099,SPL-0078,528,319.99,287.77,USD,Partially Delivered,5,Yes,Net 30,5/5/2025
PO-004888,ITM-00340,SPL-0063,201,48.38,45.19,MXN,Cancelled,4,Yes,Net 30,5/5/2025
PO-004889,ITM-00935,SPL-0020,24,306.33,281.65,CNY,Pending,1,Yes,Net 60,5/5/2025
PO-004889,ITM-00935,SPL-0020,24,306.33,281.65,CNY,Pending,1,Yes,Net 60,5/6/2025
PO-004890,ITM-00864,SPL-0091,110,210.78,188.27,CNY,Cancelled,0,Yes,Net 60,5/6/2025
PO-004891,ITM-00384,SPL-0044,148,271.22,240.24,MXN,Delivered,3,Yes,Net 60,5/6/2025
PO-004892,ITM-00374,SPL-0026,918,412.88,339.38,MXN,Pending,4,Yes,Net 45,5/7/2025
PO-004893,ITM-00381,SPL-0002,657,277.16,261.55,EUR,Partially Delivered,5,Yes,Net 45,5/7/2025
PO-004893,ITM-00381,SPL-0002,657,277.16,261.55,EUR,Partially Delivered,5,Yes,Net 45,5/7/2025
PO-004894,ITM-00363,SPL-0089,294,295.61,257.49,USD,Partially Delivered,2,Yes,Net 30,5/8/2025
PO-004894,ITM-00363,SPL-0089,294,295.61,257.49,USD,Partially Delivered,2,Yes,Net 30,5/8/2025
PO-004895,ITM-00262,SPL-0092,589,143.03,135.06,MXN,Cancelled,1,Yes,Net 60,5/8/2025
PO-004896,ITM-00836,SPL-0096,639,497.65,462.32,EUR,Partially Delivered,6,Yes,Net 30,5/9/2025
PO-004897,ITM-00733,SPL-0092,339,298.83,263.24,MXN,Delivered,4,No,Net 45,5/9/2025
PO-004898,ITM-00953,SPL-0018,229,218.3,196.57,USD,Partially Delivered,5,Yes,Net 60,5/9/2025
PO-004899,ITM-00597,SPL-0092,375,274.54,243.26,INR,Cancelled,2,Yes,Net 30,5/10/2025
PO-004899,ITM-00597,SPL-0092,375,274.54,243.26,INR,Cancelled,2,Yes,Net 30,5/10/2025
PO-004900,ITM-00581,SPL-0050,23,442.91,409.4,CNY,Pending,1,Yes,Net 45,5/10/2025
PO-004901,ITM-00700,SPL-0049,514,446.31,425.68,INR,Cancelled,0,Yes,Net 60,5/11/2025
PO-004902,ITM-00565,SPL-0035,674,313.08,302.42,CNY,Cancelled,5,Yes,Net 60,5/11/2025
PO-004903,ITM-00539,SPL-0081,939,108.42,103.43,CNY,Pending,8,Yes,Net 60,5/11/2025
PO-004903,ITM-00539,SPL-0081,939,108.42,103.43,CNY,Pending,8,Yes,Net 60,5/12/2025
PO-004904,ITM-00783,SPL-0018,794,224.36,213.57,EUR,Partially Delivered,4,Yes,Net 30,5/12/2025
PO-004905,ITM-00035,SPL-0028,488,321.21,290.51,USD,Delivered,3,No,Net 60,5/12/2025
PO-004906,ITM-00899,SPL-0075,218,193.61,162.81,INR,Cancelled,7,Yes,Net 45,5/13/2025
PO-004907,ITM-00076,SPL-0090,768,322.39,311.49,EUR,Pending,8,Yes,Net 60,5/13/2025
PO-004908,ITM-00561,SPL-0003,932,17.56,14.23,CNY,Partially Delivered,5,No,Net 60,5/13/2025
PO-004909,ITM-00205,SPL-0017,744,34.72,34.47,CNY,Partially Delivered,9,Yes,Net 45,5/14/2025
PO-004910,ITM-00979,SPL-0045,590,336.96,282.6,CNY,Partially Delivered,5,Yes,Net 30,5/14/2025
PO-004911,ITM-00710,SPL-0085,589,366.37,335.25,USD,Cancelled,6,Yes,Net 45,5/14/2025
PO-004912,ITM-00185,SPL-0099,581,397.99,370.14,MXN,Delivered,1,Yes,Net 60,5/15/2025
PO-004913,ITM-00106,SPL-0086,172,26.94,21.83,CNY,Cancelled,6,No,Net 60,5/15/2025
PO-004914,ITM-00280,SPL-0007,224,481.06,424.21,CNY,Pending,5,Yes,Net 60,5/15/2025
PO-004915,ITM-00510,SPL-0092,771,111.31,96.93,EUR,Cancelled,5,Yes,Net 30,5/16/2025
PO-004916,ITM-00194,SPL-0047,411,218.51,191.11,MXN,Delivered,4,Yes,Net 30,5/16/2025
PO-004917,ITM-00542,SPL-0077,637,172.64,141.54,INR,Partially Delivered,4,Yes,Net 45,5/16/2025
PO-004918,ITM-00950,SPL-0055,539,120.94,103.11,INR,Pending,0,Yes,Net 45,5/17/2025
PO-004918,ITM-00950,SPL-0055,539,120.94,103.11,INR,Pending,0,Yes,Net 45,5/17/2025
PO-004919,ITM-00403,SPL-0062,787,462.78,402.91,INR,Partially Delivered,8,Yes,Net 60,5/17/2025
PO-004919,ITM-00403,SPL-0062,787,462.78,402.91,INR,Partially Delivered,8,Yes,Net 60,5/18/2025
PO-004920,ITM-00647,SPL-0049,733,20.19,18.56,INR,Cancelled,2,Yes,Net 45,5/18/2025
PO-004921,ITM-00631,SPL-0063,533,154.84,141.48,EUR,Pending,6,Yes,Net 30,5/18/2025
PO-004921,ITM-00631,SPL-0063,533,154.84,141.48,EUR,Pending,6,Yes,Net 30,5/19/2025
PO-004922,ITM-00865,SPL-0069,147,230.37,196.3,EUR,Pending,4,Yes,Net 60,5/19/2025
PO-004923,ITM-00919,SPL-0021,860,400.45,366.94,INR,Delivered,0,Yes,Net 30,5/19/2025
PO-004924,ITM-00690,SPL-0083,460,320.26,288.37,MXN,Pending,6,Yes,Net 30,5/20/2025
PO-004924,ITM-00690,SPL-0083,460,320.26,288.37,MXN,Pending,6,Yes,Net 30,5/20/2025
PO-004925,ITM-00830,SPL-0034,878,416.74,368.84,EUR,Delivered,4,Yes,Net 60,5/20/2025
PO-004926,ITM-00311,SPL-0084,519,10.06,9.12,USD,Pending,5,No,Net 45,5/21/2025
PO-004926,ITM-00311,SPL-0084,519,10.06,9.12,USD,Pending,5,No,Net 45,5/21/2025
PO-004927,ITM-00806,SPL-0023,644,491.79,479.52,CNY,Pending,7,Yes,Net 60,5/21/2025
PO-004928,ITM-00276,SPL-0072,130,217.46,197.85,USD,Delivered,4,Yes,Net 45,5/22/2025
PO-004929,ITM-00897,SPL-0008,878,104.34,95.77,CNY,Delivered,3,Yes,Net 30,5/22/2025
PO-004930,ITM-00868,SPL-0021,442,491.26,482.58,MXN,Pending,6,Yes,Net 30,5/22/2025
PO-004931,ITM-00858,SPL-0095,362,324.43,279.54,USD,Pending,6,Yes,Net 30,5/23/2025
PO-004932,ITM-00510,SPL-0077,518,25.27,24.42,INR,Partially Delivered,6,Yes,Net 45,5/23/2025
PO-004933,ITM-00975,SPL-0077,44,46.36,44.15,INR,Cancelled,2,No,Net 30,5/23/2025
PO-004933,ITM-00975,SPL-0077,44,46.36,44.15,INR,Cancelled,2,No,Net 30,5/24/2025
PO-004934,ITM-00610,SPL-0090,375,235.88,232.14,INR,Delivered,3,Yes,Net 45,5/24/2025
PO-004935,ITM-00268,SPL-0054,80,162.11,145.44,EUR,Cancelled,5,Yes,Net 60,5/24/2025
PO-004936,ITM-00059,SPL-0040,508,337.21,289.52,USD,Delivered,6,Yes,Net 30,5/25/2025
PO-004937,ITM-00594,SPL-0018,990,296.68,262.51,MXN,Partially Delivered,9,Yes,Net 45,5/25/2025
PO-004938,ITM-00565,SPL-0032,464,163.19,160.94,CNY,Partially Delivered,9,Yes,Net 60,5/25/2025
PO-004939,ITM-00599,SPL-0053,942,338.02,285.71,EUR,Delivered,8,Yes,Net 30,5/26/2025
PO-004940,ITM-00357,SPL-0045,608,197.65,191.43,USD,Pending,1,Yes,Net 30,5/26/2025
PO-004940,ITM-00357,SPL-0045,608,197.65,191.43,USD,Pending,1,Yes,Net 30,5/26/2025
PO-004941,ITM-00990,SPL-0009,57,264.17,221.31,EUR,Cancelled,8,Yes,Net 30,5/27/2025
PO-004942,ITM-00420,SPL-0033,136,364.9,332.35,INR,Pending,7,Yes,Net 45,5/27/2025
PO-004943,ITM-00036,SPL-0043,564,442.6,363.37,EUR,Partially Delivered,6,Yes,Net 60,5/27/2025
PO-004943,ITM-00036,SPL-0043,564,442.6,363.37,EUR,Partially Delivered,6,Yes,Net 60,5/28/2025
PO-004944,ITM-00591,SPL-0065,532,483.62,448.25,USD,Partially Delivered,8,No,Net 30,5/28/2025
PO-004945,ITM-00588,SPL-0033,391,21.63,21.59,CNY,Cancelled,8,Yes,Net 30,5/28/2025
PO-004946,ITM-00632,SPL-0094,805,325.12,262.28,USD,Delivered,0,Yes,Net 30,5/29/2025
PO-004947,ITM-00225,SPL-0062,917,213.77,173.93,USD,Partially Delivered,7,Yes,Net 60,5/29/2025
PO-004948,ITM-00989,SPL-0017,275,6.22,5.27,INR,Delivered,3,Yes,Net 30,5/29/2025
PO-004949,ITM-00051,SPL-0067,877,321.6,265.44,CNY,Partially Delivered,0,No,Net 60,5/30/2025
PO-004950,ITM-00108,SPL-0049,167,367.73,337.19,MXN,Partially Delivered,1,Yes,Net 45,5/30/2025
PO-004951,ITM-00692,SPL-0079,26,495.96,406.87,EUR,Cancelled,2,Yes,Net 30,5/30/2025
PO-004952,ITM-00355,SPL-0001,273,52.49,44.3,INR,Cancelled,2,Yes,Net 60,5/31/2025
PO-004953,ITM-00632,SPL-0050,304,203.46,169.64,INR,Partially Delivered,5,Yes,Net 60,5/31/2025
PO-004954,ITM-00545,SPL-0008,131,14.9,12.12,INR,Delivered,4,Yes,Net 45,5/31/2025
PO-004955,ITM-00424,SPL-0040,42,485.02,462.61,USD,Partially Delivered,7,Yes,Net 45,6/1/2025
PO-004955,ITM-00424,SPL-0040,42,485.02,462.61,USD,Partially Delivered,7,Yes,Net 45,6/1/2025
PO-004956,ITM-00566,SPL-0045,105,232.02,200.12,CNY,Partially Delivered,1,Yes,Net 30,6/1/2025
PO-004957,ITM-00412,SPL-0040,717,112.5,95.41,USD,Delivered,3,Yes,Net 60,6/2/2025
PO-004958,ITM-00442,SPL-0096,393,340.56,279.75,MXN,Pending,4,Yes,Net 45,6/2/2025
PO-004959,ITM-00282,SPL-0059,174,241.83,219.48,EUR,Pending,8,Yes,Net 45,6/2/2025
PO-004960,ITM-00073,SPL-0065,311,468.23,445.35,INR,Cancelled,8,Yes,Net 60,6/3/2025
PO-004961,ITM-00259,SPL-0061,354,458.37,399.85,INR,Delivered,0,Yes,Net 60,6/3/2025
PO-004962,ITM-00786,SPL-0026,14,103.32,91.4,CNY,Pending,0,Yes,Net 30,6/3/2025
PO-004963,ITM-00037,SPL-0031,112,461.35,437.69,INR,Delivered,8,No,Net 60,6/4/2025
